1652931922.306261,s1-eth2,27401.00,1221008.00,1248409.00,1221008,27401,413.00,422.00,835.00,422,413,0.00,0.00,0,0
1652931922.306272,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931922.306279,total,1249356.00,1248814.00,2498170.00,1248814,1249356,843.00,839.00,1682.00,839,843,0.00,0.00,0,0
1652931923.306851,s1-eth1,1223900.00,26796.00,1250696.00,26796,1223900,422.00,406.00,828.00,406,422,0.00,0.00,0,0
1652931923.306908,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931923.306926,s1-eth2,26862.00,1223900.00,1250762.00,1223900,26862,407.00,422.00,829.00,422,407,0.00,0.00,0,0
1652931923.306949,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931923.306964,total,1250762.00,1250696.00,2501458.00,1250696,1250762,829.00,828.00,1657.00,828,829,0.00,0.00,0,0
1652931924.307617,s1-eth1,1225480.00,26994.00,1252474.00,26994,1225480,424.00,409.00,833.00,409,424,0.00,0.00,0,0
1652931924.307648,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931924.307657,s1-eth2,26994.00,1225480.00,1252474.00,1225480,26994,409.00,424.00,833.00,424,409,0.00,0.00,0,0
1652931924.307668,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931924.307676,total,1252474.00,1252474.00,2504948.00,1252474,1252474,833.00,833.00,1666.00,833,833,0.00,0.00,0,0
1652931925.308295,s1-eth1,1224080.00,26862.00,1250942.00,26862,1224080,423.00,407.00,830.00,407,423,0.00,0.00,0,0
1652931925.308334,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931925.308344,s1-eth2,27042.00,1223900.00,1250942.00,1223900,27042,408.00,422.00,830.00,422,408,0.00,0.00,0,0
1652931925.308384,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931925.308393,total,1251122.00,1250762.00,2501884.00,1250762,1251122,831.00,829.00,1660.00,829,831,0.00,0.00,0,0
1652931926.308903,s1-eth1,1227200.00,25740.00,1252940.00,25740,1227200,472.00,390.00,862.00,390,472,0.00,0.00,0,0
1652931926.308939,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931926.308951,s1-eth2,25740.00,1225752.00,1251492.00,1225752,25740,390.00,472.00,862.00,472,390,0.00,0.00,0,0
1652931926.308966,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931926.308976,total,1252940.00,1251492.00,2504432.00,1251492,1252940,862.00,862.00,1724.00,862,862,0.00,0.00,0,0
1652931927.309436,s1-eth1,1222452.00,26664.00,1249116.00,26664,1222452,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931927.309472,lo,172.00,172.00,344.00,172,172,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1652931927.309499,s1-eth2,26598.00,1223900.00,1250498.00,1223900,26598,403.00,422.00,825.00,422,403,0.00,0.00,0,0
1652931927.309515,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931927.309525,total,1249222.00,1250736.00,2499958.00,1250736,1249222,828.00,829.00,1657.00,829,828,0.00,0.00,0,0
1652931928.309898,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931928.309925,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931928.309932,s1-eth2,26664.00,1223900.00,1250564.00,1223900,26664,404.00,422.00,826.00,422,404,0.00,0.00,0,0
1652931928.309940,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931928.309945,total,1250564.00,1250564.00,2501128.00,1250564,1250564,826.00,826.00,1652.00,826,826,0.00,0.00,0,0
1652931929.310200,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931929.310231,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931929.310240,s1-eth2,26664.00,1225414.00,1252078.00,1225414,26664,404.00,423.00,827.00,423,404,0.00,0.00,0,0
1652931929.310251,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931929.310258,total,1250564.00,1252078.00,2502642.00,1252078,1250564,826.00,827.00,1653.00,827,826,0.00,0.00,0,0
1652931930.310989,s1-eth1,1225554.00,26668.00,1252222.00,26668,1225554,425.00,404.00,829.00,404,425,0.00,0.00,0,0
1652931930.311028,lo,676.00,676.00,1352.00,676,676,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1652931930.311043,s1-eth2,26734.00,1223970.00,1250704.00,1223970,26734,405.00,423.00,828.00,423,405,0.00,0.00,0,0
1652931930.311071,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931930.311117,total,1252964.00,1251314.00,2504278.00,1251314,1252964,836.00,833.00,1669.00,833,836,0.00,0.00,0,0
1652931931.311500,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931931.311565,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931931.311593,s1-eth2,26734.00,1223900.00,1250634.00,1223900,26734,405.00,422.00,827.00,422,405,0.00,0.00,0,0
1652931931.311606,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931931.311614,total,1250634.00,1250564.00,2501198.00,1250564,1250634,827.00,826.00,1653.00,826,827,0.00,0.00,0,0
1652931932.311907,s1-eth1,1225752.00,25476.00,1251228.00,25476,1225752,472.00,386.00,858.00,386,472,0.00,0.00,0,0
1652931932.311937,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931932.311946,s1-eth2,25476.00,1225752.00,1251228.00,1225752,25476,386.00,472.00,858.00,472,386,0.00,0.00,0,0
1652931932.311957,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931932.311965,total,1251228.00,1251228.00,2502456.00,1251228,1251228,858.00,858.00,1716.00,858,858,0.00,0.00,0,0
1652931933.312361,s1-eth1,1224080.00,26664.00,1250744.00,26664,1224080,423.00,404.00,827.00,404,423,0.00,0.00,0,0
1652931933.312391,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931933.312399,s1-eth2,26778.00,1223900.00,1250678.00,1223900,26778,404.00,422.00,826.00,422,404,0.00,0.00,0,0
1652931933.312408,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931933.312433,total,1250858.00,1250564.00,2501422.00,1250564,1250858,827.00,826.00,1653.00,826,827,0.00,0.00,0,0
1652931934.312972,s1-eth1,1223900.00,26598.00,1250498.00,26598,1223900,422.00,403.00,825.00,403,422,0.00,0.00,0,0
1652931934.313007,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931934.313019,s1-eth2,26664.00,1223900.00,1250564.00,1223900,26664,404.00,422.00,826.00,422,404,0.00,0.00,0,0
1652931934.313034,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931934.313044,total,1250564.00,1250498.00,2501062.00,1250498,1250564,826.00,825.00,1651.00,825,826,0.00,0.00,0,0
1652931935.313378,s1-eth1,1222452.00,26664.00,1249116.00,26664,1222452,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931935.313414,lo,172.00,172.00,344.00,172,172,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1652931935.313427,s1-eth2,26598.00,1222452.00,1249050.00,1222452,26598,403.00,422.00,825.00,422,403,0.00,0.00,0,0
1652931935.313442,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931935.313453,total,1249222.00,1249288.00,2498510.00,1249288,1249222,828.00,829.00,1657.00,829,828,0.00,0.00,0,0
1652931936.313944,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931936.313983,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931936.313996,s1-eth2,26664.00,1223900.00,1250564.00,1223900,26664,404.00,422.00,826.00,422,404,0.00,0.00,0,0
1652931936.314010,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931936.314021,total,1250564.00,1250564.00,2501128.00,1250564,1250564,826.00,826.00,1652.00,826,826,0.00,0.00,0,0
1652931937.314477,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931937.314513,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931937.314539,s1-eth2,26664.00,1223900.00,1250564.00,1223900,26664,404.00,422.00,826.00,422,404,0.00,0.00,0,0
1652931937.314555,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931937.314565,total,1250564.00,1250564.00,2501128.00,1250564,1250564,826.00,826.00,1652.00,826,826,0.00,0.00,0,0
1652931938.315137,s1-eth1,1225414.00,26598.00,1252012.00,26598,1225414,423.00,403.00,826.00,403,423,0.00,0.00,0,0
1652931938.315172,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931938.315184,s1-eth2,26664.00,1225414.00,1252078.00,1225414,26664,404.00,423.00,827.00,423,404,0.00,0.00,0,0
1652931938.315199,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931938.315209,total,1252078.00,1252012.00,2504090.00,1252012,1252078,827.00,826.00,1653.00,826,827,0.00,0.00,0,0
1652931939.315604,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931939.315639,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931939.315651,s1-eth2,26664.00,1223900.00,1250564.00,1223900,26664,404.00,422.00,826.00,422,404,0.00,0.00,0,0
1652931939.315666,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931939.315676,total,1250564.00,1250564.00,2501128.00,1250564,1250564,826.00,826.00,1652.00,826,826,0.00,0.00,0,0
1652931940.316039,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931940.316075,lo,172.00,172.00,344.00,172,172,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1652931940.316088,s1-eth2,26664.00,1223900.00,1250564.00,1223900,26664,404.00,422.00,826.00,422,404,0.00,0.00,0,0
1652931940.316103,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931940.316125,total,1250736.00,1250736.00,2501472.00,1250736,1250736,829.00,829.00,1658.00,829,829,0.00,0.00,0,0
1652931941.316458,s1-eth1,1222452.00,26664.00,1249116.00,26664,1222452,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931941.316502,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931941.316515,s1-eth2,26598.00,1222452.00,1249050.00,1222452,26598,403.00,422.00,825.00,422,403,0.00,0.00,0,0
1652931941.316529,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931941.316540,total,1249050.00,1249116.00,2498166.00,1249116,1249050,825.00,826.00,1651.00,826,825,0.00,0.00,0,0
1652931942.316892,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931942.316937,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931942.316949,s1-eth2,26664.00,1223900.00,1250564.00,1223900,26664,404.00,422.00,826.00,422,404,0.00,0.00,0,0
1652931942.316964,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931942.316974,total,1250564.00,1250564.00,2501128.00,1250564,1250564,826.00,826.00,1652.00,826,826,0.00,0.00,0,0
1652931943.317339,s1-eth1,1225550.00,26004.00,1251554.00,26004,1225550,447.00,394.00,841.00,394,447,0.00,0.00,0,0
1652931943.317377,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931943.317390,s1-eth2,26070.00,1227064.00,1253134.00,1227064,26070,395.00,448.00,843.00,448,395,0.00,0.00,0,0
1652931943.317404,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931943.317415,total,1251620.00,1253068.00,2504688.00,1253068,1251620,842.00,842.00,1684.00,842,842,0.00,0.00,0,0
1652931944.317851,s1-eth1,1227134.00,26070.00,1253204.00,26070,1227134,449.00,395.00,844.00,395,449,0.00,0.00,0,0
1652931944.317887,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931944.317900,s1-eth2,26070.00,1225550.00,1251620.00,1225550,26070,395.00,447.00,842.00,447,395,0.00,0.00,0,0
1652931944.317915,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931944.317925,total,1253204.00,1251620.00,2504824.00,1251620,1253204,844.00,842.00,1686.00,842,844,0.00,0.00,0,0
1652931945.318248,s1-eth1,1223970.00,26734.00,1250704.00,26734,1223970,423.00,405.00,828.00,405,423,0.00,0.00,0,0
1652931945.318285,lo,848.00,848.00,1696.00,848,848,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1652931945.318299,s1-eth2,26734.00,1222522.00,1249256.00,1222522,26734,405.00,423.00,828.00,423,405,0.00,0.00,0,0
1652931945.318314,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931945.318324,total,1251552.00,1250104.00,2501656.00,1250104,1251552,837.00,837.00,1674.00,837,837,0.00,0.00,0,0
1652931946.318652,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931946.318687,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931946.318700,s1-eth2,26664.00,1223900.00,1250564.00,1223900,26664,404.00,422.00,826.00,422,404,0.00,0.00,0,0
1652931946.318734,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931946.318742,total,1250564.00,1250564.00,2501128.00,1250564,1250564,826.00,826.00,1652.00,826,826,0.00,0.00,0,0
1652931947.319205,s1-eth1,1222452.00,26664.00,1249116.00,26664,1222452,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931947.319242,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931947.319254,s1-eth2,26598.00,1223900.00,1250498.00,1223900,26598,403.00,422.00,825.00,422,403,0.00,0.00,0,0
1652931947.319269,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931947.319278,total,1249050.00,1250564.00,2499614.00,1250564,1249050,825.00,826.00,1651.00,826,825,0.00,0.00,0,0
1652931948.319580,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931948.319617,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931948.319629,s1-eth2,26664.00,1223900.00,1250564.00,1223900,26664,404.00,422.00,826.00,422,404,0.00,0.00,0,0
1652931948.319644,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931948.319654,total,1250564.00,1250564.00,2501128.00,1250564,1250564,826.00,826.00,1652.00,826,826,0.00,0.00,0,0
1652931949.319987,s1-eth1,1228960.00,25542.00,1254502.00,25542,1228960,475.00,387.00,862.00,387,475,0.00,0.00,0,0
1652931949.320016,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931949.320026,s1-eth2,25858.00,1228780.00,1254638.00,1228780,25858,390.00,474.00,864.00,474,390,0.00,0.00,0,0
1652931949.320037,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931949.320044,total,1254818.00,1254322.00,2509140.00,1254322,1254818,865.00,861.00,1726.00,861,865,0.00,0.00,0,0
1652931950.320499,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931950.320535,lo,172.00,172.00,344.00,172,172,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1652931950.320569,s1-eth2,26664.00,1223900.00,1250564.00,1223900,26664,404.00,422.00,826.00,422,404,0.00,0.00,0,0
1652931950.320584,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931950.320594,total,1250736.00,1250736.00,2501472.00,1250736,1250736,829.00,829.00,1658.00,829,829,0.00,0.00,0,0
1652931951.320953,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931951.320996,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931951.321009,s1-eth2,26664.00,1223900.00,1250564.00,1223900,26664,404.00,422.00,826.00,422,404,0.00,0.00,0,0
1652931951.321025,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931951.321035,total,1250564.00,1250564.00,2501128.00,1250564,1250564,826.00,826.00,1652.00,826,826,0.00,0.00,0,0
1652931952.321555,s1-eth1,1222452.00,26664.00,1249116.00,26664,1222452,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931952.321600,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931952.321613,s1-eth2,26598.00,1222452.00,1249050.00,1222452,26598,403.00,422.00,825.00,422,403,0.00,0.00,0,0
1652931952.321629,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931952.321639,total,1249050.00,1249116.00,2498166.00,1249116,1249050,825.00,826.00,1651.00,826,825,0.00,0.00,0,0
1652931953.321939,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931953.321964,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931953.321970,s1-eth2,26664.00,1223900.00,1250564.00,1223900,26664,404.00,422.00,826.00,422,404,0.00,0.00,0,0
1652931953.321990,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931953.321997,total,1250564.00,1250564.00,2501128.00,1250564,1250564,826.00,826.00,1652.00,826,826,0.00,0.00,0,0
1652931954.322253,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931954.322281,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931954.322291,s1-eth2,26664.00,1223900.00,1250564.00,1223900,26664,404.00,422.00,826.00,422,404,0.00,0.00,0,0
1652931954.322303,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931954.322311,total,1250564.00,1250564.00,2501128.00,1250564,1250564,826.00,826.00,1652.00,826,826,0.00,0.00,0,0
1652931955.322645,s1-eth1,1225414.00,26598.00,1252012.00,26598,1225414,423.00,403.00,826.00,403,423,0.00,0.00,0,0
1652931955.322675,lo,172.00,172.00,344.00,172,172,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1652931955.322685,s1-eth2,26664.00,1225414.00,1252078.00,1225414,26664,404.00,423.00,827.00,423,404,0.00,0.00,0,0
1652931955.322695,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931955.322702,total,1252250.00,1252184.00,2504434.00,1252184,1252250,830.00,829.00,1659.00,829,830,0.00,0.00,0,0
1652931956.323183,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931956.323224,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931956.323239,s1-eth2,26664.00,1223900.00,1250564.00,1223900,26664,404.00,422.00,826.00,422,404,0.00,0.00,0,0
1652931956.323255,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931956.323267,total,1250564.00,1250564.00,2501128.00,1250564,1250564,826.00,826.00,1652.00,826,826,0.00,0.00,0,0
1652931957.323755,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931957.323793,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931957.323806,s1-eth2,26664.00,1223900.00,1250564.00,1223900,26664,404.00,422.00,826.00,422,404,0.00,0.00,0,0
1652931957.323821,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931957.323832,total,1250564.00,1250564.00,2501128.00,1250564,1250564,826.00,826.00,1652.00,826,826,0.00,0.00,0,0
1652931958.324513,s1-eth1,1222452.00,26664.00,1249116.00,26664,1222452,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931958.324554,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931958.324567,s1-eth2,26598.00,1222452.00,1249050.00,1222452,26598,403.00,422.00,825.00,422,403,0.00,0.00,0,0
1652931958.324608,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931958.324620,total,1249050.00,1249116.00,2498166.00,1249116,1249050,825.00,826.00,1651.00,826,825,0.00,0.00,0,0
1652931959.325475,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
1652931959.325523,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931959.325656,s1-eth2,26637.36,1222677.38,1249314.75,1223900,26664,403.60,421.58,825.17,422,404,0.00,0.00,0,0
1652931959.325676,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931959.325689,total,1249314.75,1249314.75,2498629.50,1250564,1250564,825.17,825.17,1650.35,826,826,0.00,0.00,0,0
1652931960.326352,s1-eth1,1226862.00,26664.00,1253526.00,26664,1226862,423.00,404.00,827.00,404,423,0.00,0.00,0,0
1652931960.326393,lo,172.00,172.00,344.00,172,172,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1652931960.326407,s1-eth2,26730.00,1225414.00,1252144.00,1225414,26730,405.00,423.00,828.00,423,405,0.00,0.00,0,0
1652931960.326422,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931960.326432,total,1253764.00,1252250.00,2506014.00,1252250,1253764,831.00,830.00,1661.00,830,831,0.00,0.00,0,0
1652931961.326889,s1-eth1,1225752.00,25608.00,1251360.00,25608,1225752,472.00,388.00,860.00,388,472,0.00,0.00,0,0
1652931961.326933,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931961.326945,s1-eth2,25542.00,1227200.00,1252742.00,1227200,25542,387.00,472.00,859.00,472,387,0.00,0.00,0,0
1652931961.326960,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1652931961.326970,total,1251294.00,1252808.00,2504102.00,1252808,1251294,859.00,860.00,1719.00,860,859,0.00,0.00,0,0
1652931962.327625,s1-eth1,1223900.00,26664.00,1250564.00,26664,1223900,422.00,404.00,826.00,404,422,0.00,0.00,0,0
